,notes,label
6269,"on 14 februari , anti-houthi forc report establish new fortif 16 kilu area , east al hudaydah citi , western yemen . ",3
6270,"on 14 februari , pro-houthi forc report deploy yemen mobil roundabout area , east al hudaydah citi , western yemen . ",3
6271,"on 14 februari , pro-houthi forc report deploy al jah area , south al hudaydah citi , western yemen . ",3
6272,arrest : regim militari intellig arrest member al-harra local council along sever famili member . ,3
6273,"as report 14 februari , secur servic ukrain seiz two pistol , shotgun , ozm-72 anti-personnel mine , two univers mine fuse , grenad , larg number disassembl firearm ammunit various calibr found hous garag kryvyi rih , dnipropetrovsk . ",3
6274,"on feb. 14 2019 , donbass peopl 's militia shot dji mavic pro drone ukrainian militari south-western part donetsk . ",3
6275,"on februari 13 , presum katiba macina ansaroul islam ( jnim ) milit ransack school villag nomo seiz suppli rice cantin . ",3
6276,13 februari ( ) . disarm nsapu militia member occupi kamako primari school impos tax arbitrari arrest civilian popul kamako . ,3
6277,"13 februari : in metema town , ethiopian militari forc arrest 138 peopl suspect particip ethnic violenc gonder area das prior . they also recov weapon use fight . ",3
6278,"on februari 13 , member lna 's tariq ibn ziyad brigad burn condol tent derna , mourner famili member young man believ tortur execut lna week earlier . ",3
6279,"on februari 13 , unknown gunmen burn vehicl belong crimin investig depart brega . ",3
6280,"13 februari . an ie fit luxuri car belong benadir region administr personnel , safe dismantl eod team . ",3
6281,"displac : 500 civilian , includ 40 is member , displac remain area is control enclav al-bukam district al-omar oilfield eastern countrysid deir-ez-zor . ",3
6282,"properti destruct : on feb 13 2019 , isra forc use bulldoz destroy water pipelin yuta , south hebron suppli 19 palestinian hamlets/villag water . isra forc destroy recent rehabilit road khallet ad-dab ' masaf yatta bulldoz . ",3
6283,"properti destruct : on feb 13 2019 , isra forc demolish palestinian own hous silwan , south al-aqsa mosqu . ",3
6284,"weapon seizur : report feb 13 , iraqi forc seiz 48 explos devic differ type size believ belong is milit near highway citi fallujah . ",3
6285,"properti destruct : as report februari 13 , militari oper gendarmeri forc bestler-derel region sirnak provinc , 8 shelter belog pkk destroy . ",3
6286,"weapon seizur : as report februari 13 , 200 kg explos belong pkk seiz joint oper polic gendarmeri forc tatvan district bit . ",3
6287,"arrest : on februari 13 , 55 peopl detain accus support pkk polic raid dogubayaz ? , patno , tutak , diyadin , taslicay , hamur , eleskirt district agr ? citi center . ",3
6288,"anti-houthi giant forc claim defus 250 landmin i plant pro-houthi forc road lead qazabah villag al-durayhimi district south hodeidah citi , western yemen , report casualti . ",3
6289,"weapon seizur : on januari 13 , polic recov arm ammunit bya municip ( tanahu district , gandaki ) . one person arrest connect incid . ",3
6290,"weapon seizur : on februari 13 , secur forc recov huge cach arm sibi town ( sibi , balochistan ) . ",3
6291,"properti destruct : on 13 februari 2019 , vehicl use public transport torch park lot lestari jaya minimart tegowanu wetan villag tegowanu ( grobogan , central java ) . this part string 28 coordin vehicular arson attack unidentifi perpetr kendal , grobogan semarang regenc sinc decemb 2018 . polic suggest organ peopl specif train . they surmis creat fear presidenti elect form special team counter act terror central java . ",3
6292,"12 februari ( ) . over cours day , approxim 5,000 refuge flee violenc south sudan cross congoles villag along border , near ingbokolo . ",3
6293,12 februari . the somali govern detain senior armi offic name farah moham turba kill six as fighter without judici proceed januari 1st ( code separ event ) . ,3
6294,12 februari . unknown number as fighter arrest secur oper bosaso . ,3
6295,12 februari . govern secur forc bar-sanguni conduct secur oper suspect as locat near sangunini . two i discov safe remov ,3
6296,"agreement : an exchang prison , supervis syrian arab red crescent , took place regim forc , loyal gunmen rebel islam faction oper aleppo northeastern countrysid abu zandin cross aleppo . 20 peopl , includ 11 women , detain regim releas hand rebel fighter exchang releas 20 regim pro-regim fighter imprison opposit rebel . ",3
6297,"displac : approxim 350 peopl , includ 30 is member , displac remain area is control enclav al-bukam district al-omar oilfield eastern countrysid deir-ez-zor . ",3
6298,"movement forc : american militari forc , oper coalit forc , withdrew forc shadadah town jleibiyah militari base west tal abyad al-hasakeh redeploy al-malikeyyeh town al-hasakeh . ",3
6299,"properti destruct : on feb 12 2019 , isra forc raze palestinian-own land eastern part town khuzaa near khan yuni . ",3
6300,"arrest : report feb 12 , 200 is milit arrest ramadi district intellig apparatus . ",3
6301,"secur measur : on februari 12 , indefinit curfew announc 21 villag across lice district diyarbakir provinc due possibl militari oper area target pkk . ",3
6302,"arrest : on februari 12 , 641 peopl arrest part nationwid oper polic forc target gulen movement , accus plan militari coup attempt juli 2016 . ",3
6303,"properti destruct : as report februari 12 , militari oper special oper unit polic forc sarikoy , oyali bagok area idil , sirnak , 12 shelter belog pkk destroy . ",3
6304,"properti destruct : on februari 12 , militari oper gendarmeri forc lice district diyarbakir , 6 shelter belog pkk destroy . ",3
6305,"pro-houthi forc claim shot drone oper saudi-l coalit yemeni forc kilo 16 area east hodeidah citi , western yemen , report casualti . ",3
6306,"on 12 februari 2019 , mongyin kengtung township , shan state , restor council shan state ( rcss ) seiz myanmar militari weapon vehicl carri two militari command offic . later , howev , seiz weapon return myanmar militari rcss . ",3
6307,"11 februari . cameroon militari bir arrest around 200 intern mercenari burkina faso , nigeria , mali countri sea coast idenao . ",3
6308,"11 februari . root fm station monrovia attack second time unidentifi arm group , stole transmitt , took materi . the station held critic stanc toward presid weah , air . ",3
6309,"on februari 11 , tuareg 173rd brigad affili lna took control sharara oil field . ",3
6310,"on februari 11 , announc 600 armi desert plateform cme return rank malian arm forc . ",3
6311,"on februari 11 , unknown gunmen ambush group health worker villag bazi-gourma stole motorbik health center chief . ",3
6312,"on februari 11 , 140-160 rebel mjrn movement offici laid arm hand weapon vehicl ceremoni dirkou . ",3
6313,"recruit : militari forc syria recruit numer civilian , includ former opposit fighter ankhel northern dar ' countrysid , transport barrack . ",3
6314,"recruit : militari forc syria recruit numer civilian , includ former opposit fighter da'el northern dar ' countrysid , transport barrack . ",3
6315,"recruit : militari forc syria recruit numer civilian , includ former opposit fighter jasim northern dar ' countrysid , transport barrack . ",3
6316,"recruit : militari forc syria recruit numer civilian , includ former opposit fighter nawa northern dar ' countrysid , transport barrack . ",3
6317,weapon seizur : militari forc syria discov is weapon shell sweep desert area sokhneh hom countrysid . ,3
6318,"displac : 600 individu fled is-held area abu kamal district deir-ez-zor countrysid , among 20 is member includ foreign one . ",3
6319,"properti destruct : on feb 11 2019 , isra forc demolish palestinian hous al walaja bethlehem displac 5 famili member . ",3
6320,"pro-houthi forc claim shot drone oper saudi forc east juhfan mount jizan governor , report casualti . ",3
6321,"anti-houthi giant brigad forc claim defus number landmin i plant pro-houthi forc east durayhimi district south hodeidah citi , western yemen , report casualti . ",3
6322,"two day deploy coast guard barrack along coast haf district al-mahrah governor eastern yemen , saudi militari forc pro-hadi militia report withdrew district local denounc militari presenc district , stress need protect natur reserv . ",3
6323,"pro-houthi forc claim shot drone oper saudi-l coalit yemeni forc al-mazraq area harad border district northwestern yemen , hajjah governor , report casualti . ",3
6324,"agreement : on 11 feb , telangana state , two cpi maoist leader ( b sudhakar alia satwaji oggu buriyari sudhakaran kiran wife madhavi alia neelima padma ) surrend telangana polic . ",3
6325,"11 februari . unidentfi actor , believ support apc , burnt hous car pdp governship candid kano ",3
6326,"on februari 11 , 2019 banja luka , bosnia herzegovina , unknown perpetr damag vehicl belong brother one opposit leader , drasko stanivukov pdp , taken messag sent young politician stop critiz regim . ",3
6327,"as report feb. 11 2019 , last week greek polic leadership order urgent secur measur member judiciari amid fear attack far-left far-right group . ",3
6328,"on februari 10 , presum jnim and/or isg milit stole medic suppli storag natiaboani . ",3
6329,"on februari 10 , presum jnim and/or isg milit burn ranger station near natiaboani . ",3
6330,"on feb 10 , militari forc bulldoz hous al wahsha area , south sheikh zuweiyid . ",3
6331,"10 februari : in south gonder , amhara region , mosqu burn group youth claim repres christian . no fetal report ",3
6332,"10 februari . secur forc manag safe remov four i plant middl road musexaji , bar-sanguni . ",3
6333,"over feb 9-14th , 40 peopl arrest nationwid anti-govern protest continu . a promin lawyer member baath parti , alongisd five doctor , well femal journalist , arrest khartoum omdurman ( actor 1 code niss ) . on feb 12th , 16 academ well `` dozen '' journalist work media arrest , khartoum . on feb 14th , two journalist arrest whilst cover protest khartoum . on feb 9th , four men arrest port sudan , taken khartoum , unclear circumst . in addit , number journalist report releas detent week . ",3
6334,arrest : member regim 's polit intellig carri search arrest campaign qodsayya rural damascus arrest 3 civilian accus anti-regim vandal area sever day prior . ,3
6335,displac : 200 civilian displac baghuz southern deir-ez-zor countrysid due clash qsd is . ,3
6336,"defus : on 10 feb 2019 , paoy paet , paoy paet district , banateay meanchey provinc , bomb found casino destroy polic without caus injuri . ",3
6337,"on februari 10 , local brigad ubari announc allegi lna . ",3
6338,"on 10 feb , 2019 , unspecifi number report 4,000 men strong uae train mahra elit forc deploy al-ghaydah district . ",3
6339,"on feb. 10 2019 , night , unidentifi person broke window threw firebomb st. martyr illia templ villag zeleni yar , mykolaiv . the templ belong orthodox church moscow patriarch . ",3
6340,"on februari 9 , presum jnim and/or isg milit attack mine site gnanam locat two kilomet arbinda , outcom unknown . ",3
